"source_uri","embedding_text"
"docs_key://automation/me_c_mk2/alarms/ACU1-010111.html","Alarm ACU1-010111, ACU2-010111, ACU3-010111



ACU\* / I/O Configuration / ACU Commands / No Commands from ECU B.

Alarm ACU1-010111, ACU2-010111, ACU3-010111
===========================================

No Commands from ECU B.

Description
-----------

No control values from ECU B received over the control network.

Cause
-----

- ECU failure, or  
- Control network performance loss.

Effect
------

If ""No commands received... "" from one ECU only: No effect.  
If ""No commands received ..."" from both ECUs: No HPS or blower control available on this ACU.

Suggested actions
-----------------

Check network status.  
  
If ""No command received.."" from both ECU's: Manual start of startup pump and aux. blower is required from local control panel."
"docs_key://automation/me_c_mk2/alarms/ACU1-010110.html","Alarm ACU1-010110, ACU2-010110, ACU3-010110



ACU\* / I/O Configuration / ACU Commands / No Commands from ECU A.

Alarm ACU1-010110, ACU2-010110, ACU3-010110
===========================================

No Commands from ECU A.

Description
-----------

No control values from ECU A received over the control network.

Cause
-----

- ECU failure, or  
- Control network performance loss.

Effect
------

If ""No commands received... "" from one ECU only: No effect.  
If ""No commands received ..."" from both ECUs: No HPS or blower control available on this ACU.

Suggested actions
-----------------

Check network status.  
  
If ""No command received.."" from both ECU's: Manual start of startup pump and aux. blower is required from local control panel."
"docs_key://automation/me_c_mk2/alarms/ACU1-805804.html","Alarm ACU1-805804, ACU2-805804, ACU3-805804



ACU\* / I/O Configuration / Ch21,8058,CR Pipe Leakage / Suprv. Ch21,8058,CR Pipe Leakage.

Alarm ACU1-805804, ACU2-805804, ACU3-805804
===========================================

Suprv. Ch21,8058,CR Pipe Leakage.

Description
-----------

Channel input is out of range.

Cause
-----

- Cabling Failure, or  
- Short circuit, or  
- Supervision resistor across the switch is missing, or  
- Signal failure, or  
- ACU1 Controller input channel failure.

Effect
------

Reduced supervision.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- ACU1 Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace ACU1 Controller."
"docs_key://automation/me_c_mk2/alarms/ACU1-123604.html","Alarm ACU1-123604, ACU2-123604, ACU3-123604



ACU\* / I/O Configuration / Ch27,1236,Hyd. Leak Shutdown Level / Suprv. Ch27,1236,Hyd. Leak Shutdown.

Alarm ACU1-123604, ACU2-123604, ACU3-123604
===========================================

Suprv. Ch27,1236,Hyd. Leak Shutdown.

Description
-----------

Sensor signal is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or   
- ACU1 Controller input channel failure.

Effect
------

Reduced system performance.  
Reduced supervision.  
  
NOTE   
Never ignore this alarm. Safety critical issues may arise.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- ACU1 Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace ACU1 Controller."
"docs_key://automation/me_c_mk2/alarms/ACU1-573-8.html","Alarm ACU1-573-8, ACU2-573-8, ACU3-573-8



ACU\* / Advanced Liner Wall Monitoring / CCU8-Unstable Liner Wall Temp.

Alarm ACU1-573-8, ACU2-573-8, ACU3-573-8
========================================

CCU8-Unstable Liner Wall Temp.

Description
-----------

LWM - Unstable liner surface temperatures.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
"docs_key://automation/me_c_mk2/alarms/ACU1-573-9.html","Alarm ACU1-573-9, ACU2-573-9, ACU3-573-9



ACU\* / Advanced Liner Wall Monitoring / CCU9-Unstable Liner Wall Temp.

Alarm ACU1-573-9, ACU2-573-9, ACU3-573-9
========================================

CCU9-Unstable Liner Wall Temp.

Description
-----------

LWM - Unstable liner surface temperatures.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
"docs_key://automation/me_c_mk2/alarms/ACU1-L2-5.html","Alarm ACU1-L2-5, ACU2-L2-5, ACU3-L2-5



ACU\* / Liner Wall Monitoring / CCU5-LinerWall Temp.2 Dev.

Alarm ACU1-L2-5, ACU2-L2-5, ACU3-L2-5
=====================================

CCU5-LinerWall Temp.2 Dev.

Description
-----------

LWM - Unstable liner surface temperatures- TT 8821.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
"docs_key://automation/me_c_mk2/alarms/ACU1-L1-12.html","Alarm ACU1-L1-12, ACU2-L1-12, ACU3-L1-12



ACU\* / Liner Wall Monitoring / CCU12-LinerWall Temp.1 Dev.

Alarm ACU1-L1-12, ACU2-L1-12, ACU3-L1-12
========================================

CCU12-LinerWall Temp.1 Dev.

Description
-----------

LWM - Unstable liner surface temperatures- TT 8820.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
"docs_key://automation/me_c_mk2/alarms/ACU1-1222-104.html","Alarm ACU1-1222-104



ACU / I/O Configuration / Ch34,1222-1,Swash-Plate Position / Suprv. Ch34,1222-1,Swash-Plate Posi.

Alarm ACU1-1222-104
===================

Suprv. Ch34,1222-1,Swash-Plate Posi.

Description
-----------

Sensor signal is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or   
- ACU1 Controller input channel failure.

Effect
------

Reduced system performance.  
Reduced supervision.  
  
NOTE   
Never ignore this alarm. Safety critical issues may arise.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- ACU1 Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace ACU1 Controller."
"docs_key://automation/me_c_mk2/alarms/ACU1-L7-6.html","Alarm ACU1-L7-6, ACU2-L7-6, ACU3-L7-6



ACU\* / Liner Wall Monitoring / CCU6 Liner Wall High limit Temp.1.

Alarm ACU1-L7-6, ACU2-L7-6, ACU3-L7-6
=====================================

CCU6 Liner Wall High limit Temp.1.

Description
-----------

LWM - Unstable liner surface temperatures- TT 8820.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
"docs_key://automation/me_c_mk2/alarms/ACU1-116062.html","Alarm ACU1-116062, ACU2-116062, ACU3-116062



ACU\* / TC Cut Out / Supervision / Closing CCV and BBV Time Out.

Alarm ACU1-116062, ACU2-116062, ACU3-116062
===========================================

Closing CCV and BBV Time Out.

Description
-----------

Turbocharger cut out operation has timed out when trying to close the Compressor Cut Out Valve and EGR Blower Bypass Valve.

Cause
-----

- Failure on air supply to valves.  
- Valve failure.  
- Signal or cabling failure on the valve feedback or setpoint.

Effect
------

Turbocharger cut out cancelled by ECS. ECS will now open the Compressor Cut Out Valve and EGR Blower Bypass Valve and then open the Turbine Cut Out Valve.

Suggested actions
-----------------

Investigate Compressor Cut Out Valve and EGR Blower Bypass Valve."
"docs_key://automation/me_c_mk2/alarms/GROUP-IP-CCU2.html","Alarm GROUP-IP-CCU2



GROUP: Illegal fuel plunger movement (CCU2) [SLD].

Alarm GROUP-IP-CCU2
===================

GROUP: Illegal fuel plunger movement (CCU2) [SLD].

Description
-----------

The fuel plunger has made an illegal movement.   
Risk of untimed fuel injection.  
  
This group alarm is caused by 'No cylinder lubrication', reported by both EICU A and EICU B. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Plunger position sensor or cable failure, or  
- ELFI / FIVA valve failure, or  
- CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

Check:  
- Fuel plunger position sensor status (Channel 31)  
- Fuel plunger position sensor and cabling.  
  
If the sensor is replaced, go to: 'Maintenance' -> 'Function Test' to recalibrate the sensor.   
  
Reactivate fuel injection. Go to 'Engine' -> 'Status' -> 'Cylinder Value Status' -> 'HCU Status and Reset' to reset failing unit.   
Do not reactivate fuel injection until the cylinder unit is considered to be OK.  
  
Further troubleshooting:   
1. Stop the engine at first opportunity.   
2. Go to: 'Maintenance' -> 'Troubleshooting' -> 'HCU'  
3. Test failing unit's fuel plunger operation  
  
If the problem persists, replace or exchange, one part at a time:   
- Fuel plunger position sensor   
- Fuel plunger sensor cabling   
- ELFI / FIVA valve  
- CCU  
  
NOTE  
Alarm can be overridden by invalidating channel 31 on affected CCU and reactivating fuel injection on 'Maintenance' -> 'System View I/O Test'."
"docs_key://automation/me_c_mk2/alarms/GROUP-NA-SPCU.html","Alarm GROUP-NA-SPCU



GROUP: SPCU not available.

Alarm GROUP-NA-SPCU
===================

GROUP: SPCU not available.

Description
-----------

SPCU not available on any network  
  
This group alarm is raised because the SPCU is disconnected from both network A and B. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- SPCU is restarting after power off/on, or  
- SPCU power is off, or  
- SPCU failure, or  
- Both networks are disconnected or failing.

Effect
------

During dual fuel operation:  
- Dual fuel shutdown  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

- SPCU power   
- SPCU mode (LED is green)  
- Network cabling   
  
If the problem persists: Replace failing SPCU."
"docs_key://automation/me_c_mk2/alarms/ACU1-L2-7.html","Alarm ACU1-L2-7, ACU2-L2-7, ACU3-L2-7



ACU\* / Liner Wall Monitoring / CCU7-LinerWall Temp.2 Dev.

Alarm ACU1-L2-7, ACU2-L2-7, ACU3-L2-7
=====================================

CCU7-LinerWall Temp.2 Dev.

Description
-----------

LWM - Unstable liner surface temperatures- TT 8821.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
"docs_key://automation/me_c_mk2/alarms/ACU1-L1-10.html","Alarm ACU1-L1-10, ACU2-L1-10, ACU3-L1-10



ACU\* / Liner Wall Monitoring / CCU10-LinerWall Temp.1 Dev.

Alarm ACU1-L1-10, ACU2-L1-10, ACU3-L1-10
========================================

CCU10-LinerWall Temp.1 Dev.

Description
-----------

LWM - Unstable liner surface temperatures- TT 8820.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
"docs_key://automation/me_c_mk2/alarms/GROUP-N1-EICUA.html","Alarm GROUP-N1-EICUA



GROUP: Net B not connected to EICUA.

Alarm GROUP-N1-EICUA
====================

GROUP: Net B not connected to EICUA.

Description
-----------

EICUA Controller not connected to network B  
  
This group alarm is raised because both EICU A and EICU B report, that the EICUA Controller is disconnected from network B. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Cable failure.  
- EICUA Controller failure.  
- Network failure.

Effect
------

If network B is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network B is the only failing network, check:  
- EICUA Controller.  
- Cabling and connectors."
